Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
tool cart,Black,,,,False,False,False,,2400,600,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Table,False,Does not play music,No lighting,FtrToolcart_Remake_6_0,6_0,7528,CpWGf9zwePP6cRTJM,True,False,2020-08-13
tool cart,Silver,,,,False,False,False,,2400,600,Gray,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Table,False,Does not play music,No lighting,FtrToolcart_Remake_7_0,7_0,7528,rNjJfDcqe6uFCopB8,True,False,2020-08-13
tool shelf,White,,,,False,False,False,,7300,1825,White,Colorful,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Table,False,Does not play music,No lighting,FtrToolshelf_Remake_0_0,0_0,7525,qgPYiWxgbTaDuR7Q5,True,False,2020-08-13
tool shelf,Green,,,,False,False,False,,7300,1825,Green,Colorful,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Table,False,Does not play music,No lighting,FtrToolshelf_Remake_1_0,1_0,7525,8Jy8Swcw6Wx3kmapF,True,False,2020-08-13
tool shelf,Blue,,,,False,False,False,,7300,1825,Blue,Colorful,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Table,False,Does not play music,No lighting,FtrToolshelf_Remake_2_0,2_0,7525,J36QjznXxh5rbJSqf,True,False,2020-08-13
tool shelf,Black,,,,False,False,False,,7300,1825,Black,Colorful,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Table,False,Does not play music,No lighting,FtrToolshelf_Remake_3_0,3_0,7525,XywPNJ7EsdD2gAXQf,True,False,2020-08-13
tourist telescope,Green,,,,False,False,False,,,10000,Green,Green,1x1,2000,Nook Miles Shop,,1.0.0,space,facility,None,None,False,Space,True,Does not play music,No lighting,FtrTelescopeSightseeing_Remake_0_0,0_0,3078,vgHf4HHXRwLZubQFx,False,False,2020-08-13
tourist telescope,Blue,,,,False,False,False,,,10000,Blue,Blue,1x1,2000,Nook Miles Shop,,1.0.0,space,facility,None,None,False,Space,True,Does not play music,No lighting,FtrTelescopeSightseeing_Remake_1_0,1_0,3078,v3mqxsFnydTDpoMqj,False,False,2020-08-13
tourist telescope,White,,,,False,False,False,,,10000,White,White,1x1,2000,Nook Miles Shop,,1.0.0,space,facility,None,None,False,Space,True,Does not play music,No lighting,FtrTelescopeSightseeing_Remake_2_0,2_0,3078,YGPAMfLYwScwjSuJN,False,False,2020-08-13
tourist telescope,Gray,,,,False,False,False,,,10000,Gray,Gray,1x1,2000,Nook Miles Shop,,1.0.0,space,facility,None,None,False,Space,True,Does not play music,No lighting,FtrTelescopeSightseeing_Remake_3_0,3_0,3078,qmYhD3vBLTepEBLn9,False,False,2020-08-13
tourist telescope,Black,,,,False,False,False,,,10000,Black,Black,1x1,2000,Nook Miles Shop,,1.0.0,space,facility,None,None,False,Space,True,Does not play music,No lighting,FtrTelescopeSightseeing_Remake_4_0,4_0,3078,WtTcP6bQfxaQzcB5y,False,False,2020-08-13
Tower of Pisa,,,,,False,False,False,,,2300,Beige,Beige,1x1,,Gulliver,,1.0.0,folk art,None,None,None,False,Folk Craft Decor,True,Does not play music,No lighting,FtrPisa,,700,akBbvFcDYyvXNXn7H,False,False,2020-08-13
train set,Spring,,,,False,False,False,,7900,1975,Green,Brown,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,None,None,None,True,Toy,False,Does not play music,No lighting,FtrRailroad_Remake_0_0,0_0,85,XhTiTf8dDoHJNxp3Q,True,False,2020-08-13
train set,Summer,,,,False,False,False,,7900,1975,Green,Brown,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,None,None,None,True,Toy,False,Does not play music,No lighting,FtrRailroad_Remake_1_0,1_0,85,jw7RfDqQYoNMAf2z9,True,False,2020-08-13
train set,Fall,,,,False,False,False,,7900,1975,Orange,Brown,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,None,None,None,True,Toy,False,Does not play music,No lighting,FtrRailroad_Remake_2_0,2_0,85,3feQJoJer7Q8WoXWE,True,False,2020-08-13
train set,Winter,,,,False,False,False,,7900,1975,White,Brown,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,None,None,None,True,Toy,False,Does not play music,No lighting,FtrRailroad_Remake_3_0,3_0,85,uPL8EbcceCmxW6kAz,True,False,2020-08-13
treadmill,Black,,,,False,False,False,,64000,16000,Black,Gray,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,fitness,None,None,None,True,Sports,False,Does not play music,No lighting,FtrRunningmachine_Remake_0_0,0_0,290,pRiHLSLwbSHTJE5zd,True,False,2020-08-13
treadmill,Red,,,,False,False,False,,64000,16000,Red,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,fitness,None,None,None,True,Sports,False,Does not play music,No lighting,FtrRunningmachine_Remake_1_0,1_0,290,HE8ZyRty2KJp3F8nK,True,False,2020-08-13
treadmill,Blue,,,,False,False,False,,64000,16000,Blue,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,fitness,None,None,None,True,Sports,False,Does not play music,No lighting,FtrRunningmachine_Remake_2_0,2_0,290,9W4nececNgDoAAcSa,True,False,2020-08-13
treadmill,White,,,,False,False,False,,64000,16000,White,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,fitness,None,None,None,True,Sports,False,Does not play music,No lighting,FtrRunningmachine_Remake_3_0,3_0,290,y4v3nQq9Qb3iANkFG,True,False,2020-08-13
tree standee,Spring,Season,,,True,True,False,3,,1560,Green,Brown,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteTree_Remake_0_0,0_0,533,cjwceaxmosbfN5jkj,False,False,2020-08-13
tree standee,Cherry blossoms,Season,,,True,True,False,3,,1560,Pink,Brown,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteTree_Remake_1_0,1_0,533,XmLKnRiXvYbvmEN3D,False,False,2020-08-13
tree standee,Summer,Season,,,True,True,False,3,,1560,Green,Brown,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteTree_Remake_2_0,2_0,533,FXyJonwDXfpLYFJMD,False,False,2020-08-13
tree standee,Fall,Season,,,True,True,False,3,,1560,Orange,Brown,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteTree_Remake_3_0,3_0,533,GyXR8wF6crooJXiCR,False,False,2020-08-13
tree standee,Winter,Season,,,True,True,False,3,,1560,White,Brown,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteTree_Remake_4_0,4_0,533,SF4DqzbF7ahhwoX6R,False,False,2020-08-13
tree's bounty arch,Brown,Nut color,,,True,True,False,7,,5750,Brown,Colorful,3x1,,Crafting,,1.0.0,fancy,garden,tree's bounty or leaves,None,False,Arch,True,Does not play music,No lighting,FtrNutArch_Remake_0_0,0_0,6081,bLcJ2QHreNK3Z9ndc,False,False,2020-08-13
tree's bounty arch,White,Nut color,,,True,True,False,7,,5750,White,Colorful,3x1,,Crafting,,1.0.0,fancy,garden,tree's bounty or leaves,None,False,Arch,True,Does not play music,No lighting,FtrNutArch_Remake_1_0,1_0,6081,aXNk3uBrgKLoHgStE,False,False,2020-08-13
tree's bounty big tree,Brown,Nut color,,,True,True,False,7,,6080,Brown,Colorful,1x1,,Crafting,,1.0.0,party,fancy,tree's bounty or leaves,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrNutTreeL_Remake_0_0,0_0,6080,zv2vFjCNgFskiv28D,False,False,2020-08-13
tree's bounty big tree,White,Nut color,,,True,True,False,7,,6080,White,Colorful,1x1,,Crafting,,1.0.0,party,fancy,tree's bounty or leaves,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrNutTreeL_Remake_1_0,1_0,6080,vjnurpGZt5JLyC7rw,False,False,2020-08-13
tricycle,Red,,,,False,False,False,,1600,400,Orange,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,True,Does not play music,No lighting,FtrTricycle_Remake_0_0,0_0,1199,xWGKjuywq6X24aqjR,True,False,2020-08-13
tricycle,Pink,,,,False,False,False,,1600,400,Red,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,True,Does not play music,No lighting,FtrTricycle_Remake_1_0,1_0,1199,qs7Q9MoyJQ2ENBDiK,True,False,2020-08-13
tricycle,Blue,,,,False,False,False,,1600,400,Blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,True,Does not play music,No lighting,FtrTricycle_Remake_2_0,2_0,1199,5jhutEzFeoRcyYbDf,True,False,2020-08-13
tricycle,Yellow,,,,False,False,False,,1600,400,Green,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,True,Does not play music,No lighting,FtrTricycle_Remake_3_0,3_0,1199,8AyvSQgCq5Lw8ghcg,True,False,2020-08-13
tricycle,Black,,,,False,False,False,,1600,400,White,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,True,Does not play music,No lighting,FtrTricycle_Remake_4_0,4_0,1199,Qy3mWpxsgAXNBm9em,True,False,2020-08-13
trophy case,,,,,True,False,False,,,33690,Brown,Colorful,2x1,,Crafting,,1.0.0,expensive,living room,None,None,False,Museum,False,Does not play music,No lighting,FtrTrophycase,,7261,b5Dbrzksdb9w8bKvC,False,False,2020-08-13
tulip surprise box,Red,Flower color,,,True,True,False,2,,760,Red,Green,1x1,,Crafting,,1.0.0,child's room,fancy,flowers,None,True,Toy,False,Does not play music,No lighting,FtrFlowerSurprisedbox_Remake_0_0,0_0,7231,WyNAXPnDxQYBexRkX,False,False,2020-08-13
tulip surprise box,White,Flower color,,,True,True,False,2,,760,White,Green,1x1,,Crafting,,1.0.0,child's room,fancy,flowers,None,True,Toy,False,Does not play music,No lighting,FtrFlowerSurprisedbox_Remake_1_0,1_0,7231,TPjTKeedynrRv9rGk,False,False,2020-08-13
tulip surprise box,Yellow,Flower color,,,True,True,False,2,,760,Yellow,Green,1x1,,Crafting,,1.0.0,child's room,fancy,flowers,None,True,Toy,False,Does not play music,No lighting,FtrFlowerSurprisedbox_Remake_2_0,2_0,7231,6WgBeG8HpMa8ryFzZ,False,False,2020-08-13
TV camera,Black,,,,False,False,False,,14000,3500,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,facility,concert,None,None,True,Facility Decor,False,Does not play music,No lighting,FtrCameraTV_Remake_0_0,0_0,1412,AZcyGiiYHujJKSbYb,True,False,2020-08-13
TV camera,White,,,,False,False,False,,14000,3500,White,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,facility,concert,None,None,True,Facility Decor,False,Does not play music,No lighting,FtrCameraTV_Remake_1_0,1_0,1412,Xo8PpCkoMcw5yQaoy,True,False,2020-08-13
upright locker,Silver,,None,Sticker area,False,False,True,2,3700,925,Gray,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_0_0,0_0,833,KN6oGFqSfzxaJu2rQ,True,False,2020-08-13
upright locker,Silver,,Cool,Sticker area,False,False,True,2,3700,925,Gray,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_0_1,0_1,833,iwhDJAMTDLMgdy4Mk,True,False,2020-08-13
upright locker,Silver,,Cute,Sticker area,False,False,True,2,3700,925,Gray,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_0_2,0_2,833,z7faD56CewwYtyRyD,True,False,2020-08-13
upright locker,Silver,,Pop,Sticker area,False,False,True,2,3700,925,Gray,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_0_3,0_3,833,yxAqK2jjyyQHrpNGE,True,False,2020-08-13
upright locker,Silver,,Notes,Sticker area,False,False,True,2,3700,925,Gray,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_0_4,0_4,833,uWibfMW2RTYBQQc5B,True,False,2020-08-13
upright locker,White,,None,Sticker area,False,False,True,2,3700,925,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_1_0,1_0,833,fofPasrjf8Zdy39yX,True,False,2020-08-13
upright locker,White,,Cool,Sticker area,False,False,True,2,3700,925,White,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_1_1,1_1,833,YoFRe7sceozdPR3A9,True,False,2020-08-13
upright locker,White,,Cute,Sticker area,False,False,True,2,3700,925,White,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_1_2,1_2,833,MiCE6mgr4GZLCM8gY,True,False,2020-08-13
upright locker,White,,Pop,Sticker area,False,False,True,2,3700,925,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_1_3,1_3,833,jdfquAB3u2Z5rqyue,True,False,2020-08-13
upright locker,White,,Notes,Sticker area,False,False,True,2,3700,925,White,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_1_4,1_4,833,sMbu92zCSz8gMnjFN,True,False,2020-08-13
upright locker,Black,,None,Sticker area,False,False,True,2,3700,925,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_2_0,2_0,833,m6hmBjqNxsBSnD3Ai,True,False,2020-08-13
upright locker,Black,,Cool,Sticker area,False,False,True,2,3700,925,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_2_1,2_1,833,o4gdQzGtqK58vgw6r,True,False,2020-08-13
upright locker,Black,,Cute,Sticker area,False,False,True,2,3700,925,Black,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_2_2,2_2,833,Ain5vZCdHsEJfdkuZ,True,False,2020-08-13
upright locker,Black,,Pop,Sticker area,False,False,True,2,3700,925,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_2_3,2_3,833,8qsAqRbma7FbcXcxF,True,False,2020-08-13
upright locker,Black,,Notes,Sticker area,False,False,True,2,3700,925,Black,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_2_4,2_4,833,SsNxfnovutoRqEndt,True,False,2020-08-13
upright locker,Red,,None,Sticker area,False,False,True,2,3700,925,Red,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_3_0,3_0,833,N29boezj35uGWaYrj,True,False,2020-08-13
upright locker,Red,,Cool,Sticker area,False,False,True,2,3700,925,Red,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_3_1,3_1,833,NGKmGHtKZ4k9iHhTQ,True,False,2020-08-13
upright locker,Red,,Cute,Sticker area,False,False,True,2,3700,925,Red,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_3_2,3_2,833,ndsAxtnorJzQ8io4P,True,False,2020-08-13
upright locker,Red,,Pop,Sticker area,False,False,True,2,3700,925,Red,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_3_3,3_3,833,GZHSc4YFwhiTH23fA,True,False,2020-08-13
upright locker,Red,,Notes,Sticker area,False,False,True,2,3700,925,Red,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_3_4,3_4,833,kqk7vXZR3j5TZ27r7,True,False,2020-08-13
upright locker,Blue,,None,Sticker area,False,False,True,2,3700,925,Blue,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_4_0,4_0,833,fsKiZK89bgqXDGmhX,True,False,2020-08-13
upright locker,Blue,,Cool,Sticker area,False,False,True,2,3700,925,Blue,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_4_1,4_1,833,deDyRACSmQwNFpqeF,True,False,2020-08-13
upright locker,Blue,,Cute,Sticker area,False,False,True,2,3700,925,Blue,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_4_2,4_2,833,TQyDAZNTXBjbhcAHt,True,False,2020-08-13
upright locker,Blue,,Pop,Sticker area,False,False,True,2,3700,925,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_4_3,4_3,833,8KB3wCnuJ83j59XYJ,True,False,2020-08-13
upright locker,Blue,,Notes,Sticker area,False,False,True,2,3700,925,Blue,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrLocker_Remake_4_4,4_4,833,ZrakXiLFxycRSvLRq,True,False,2020-08-13
